,date,symbol,adjusted,close,high,low,open,volume
22,2023-01-06,AMZN,86.08000183105469,86.08000183105469,86.4000015258789,81.43000030517578,83.02999877929688,83303400.0
23,2023-01-06,GOOG,88.16000366210938,88.16000366210938,88.47000122070312,85.56999969482422,87.36000061035156,26612600.0
24,2023-01-06,META,129.8822021484375,130.02000427246094,130.3300018310547,126.04000091552734,128.97000122070312,27584500.0
25,2023-01-06,MSFT,222.5415496826172,224.92999267578125,225.75999450683594,219.35000610351562,223.0,43613600.0
26,2023-01-06,NVDA,148.5240936279297,148.58999633789062,150.10000610351562,140.33999633789062,144.74000549316406,40504400.0
27,2023-01-06,TSLA,113.05999755859375,113.05999755859375,114.38999938964844,101.80999755859375,103.0,220911100.0
28,2023-01-09,AAPL,129.26162719726562,130.14999389648438,133.41000366210938,129.88999938964844,130.47000122070312,70790800.0
29,2023-01-09,AMZN,87.36000061035156,87.36000061035156,89.4800033569336,87.08000183105469,87.45999908447266,65266100.0
30,2023-01-09,GOOG,88.80000305175781,88.80000305175781,90.83000183105469,88.58000183105469,89.19499969482422,22996700.0
31,2023-01-09,META,129.33277893066406,129.47000122070312,132.9499969482422,129.27999877929688,131.16000366210938,26649100.0
32,2023-01-09,MSFT,224.7082977294922,227.1199951171875,231.24000549316406,226.41000366210938,226.4499969482422,27369800.0
33,2023-01-09,NVDA,156.21067810058594,156.27999877929688,160.55999755859375,151.41000366210938,152.83999633789062,50423100.0
34,2023-01-09,TSLA,119.7699966430664,119.7699966430664,123.5199966430664,117.11000061035156,118.95999908447266,190284000.0
35,2023-01-10,AAPL,129.83767700195312,130.72999572753906,131.25999450683594,128.1199951171875,130.25999450683594,63896200.0
36,2023-01-10,AMZN,89.87000274658203,89.87000274658203,90.19000244140625,87.29000091552734,87.56999969482422,67756600.0
37,2023-01-10,GOOG,89.23999786376953,89.23999786376953,89.4749984741211,86.69999694824219,86.72000122070312,22855600.0
38,2023-01-10,META,132.8490447998047,132.99000549316406,133.44000244140625,127.1500015258789,127.2699966430664,28684400.0
39,2023-01-10,MSFT,226.41995239257812,228.85000610351562,231.30999755859375,227.3300018310547,227.75999450683594,27033900.0
40,2023-01-10,NVDA,159.01942443847656,159.08999633789062,159.6199951171875,154.72000122070312,155.07000732421875,38410100.0
41,2023-01-10,TSLA,118.8499984741211,118.8499984741211,122.76000213623047,114.91999816894531,121.06999969482422,167642500.0
42,2023-01-11,AAPL,132.57884216308594,133.49000549316406,133.50999450683594,130.4600067138672,131.25,69458900.0
43,2023-01-11,AMZN,95.08999633789062,95.08999633789062,95.26000213623047,90.93000030517578,90.93000030517578,103126200.0
44,2023-01-11,GOOG,92.26000213623047,92.26000213623047,92.44999694824219,89.73999786376953,90.05999755859375,25998800.0
45,2023-01-11,META,132.7491455078125,132.88999938964844,133.85000610351562,130.33999633789062,130.9600067138672,25423000.0
46,2023-01-11,MSFT,233.26644897460938,235.77000427246094,235.9499969482422,231.11000061035156,231.2899932861328,28669300.0
47,2023-01-11,NVDA,159.93902587890625,160.00999450683594,160.27999877929688,155.6300048828125,158.39999389648438,35328500.0
48,2023-01-11,TSLA,123.22000122070312,123.22000122070312,125.94999694824219,120.51000213623047,122.08999633789062,183810800.0
49,2023-01-12,AAPL,132.4993896484375,133.41000366210938,134.25999450683594,131.44000244140625,133.8800048828125,71379600.0
50,2023-01-12,AMZN,95.2699966430664,95.2699966430664,97.19000244140625,93.5,96.93000030517578,85254800.0
51,2023-01-12,GOOG,91.91000366210938,91.91000366210938,92.62000274658203,90.56999969482422,92.4000015258789,22754200.0
52,2023-01-12,META,136.5651092529297,136.7100067138672,137.67999267578125,131.75999450683594,133.44000244140625,30757700.0
53,2023-01-12,MSFT,235.97735595703125,238.50999450683594,239.89999389648438,233.55999755859375,235.25999450683594,27269500.0
54,2023-01-12,NVDA,165.03677368164062,165.11000061035156,166.3699951171875,154.9199981689453,161.0,55140900.0
55,2023-01-12,TSLA,123.55999755859375,123.55999755859375,124.12999725341797,117.0,122.55999755859375,169400900.0
56,2023-01-13,AAPL,133.84014892578125,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700.0
57,2023-01-13,AMZN,98.12000274658203,98.12000274658203,98.37000274658203,94.12000274658203,94.18000030517578,85549400.0
58,2023-01-13,GOOG,92.80000305175781,92.80000305175781,92.9800033569336,90.93000030517578,91.52799987792969,18630700.0
59,2023-01-13,META,136.83480834960938,136.97999572753906,137.38999938964844,134.83999633789062,134.97000122070312,22423800.0
60,2023-01-13,MSFT,236.68972778320312,239.22999572753906,239.3699951171875,234.9199981689453,237.0,21333300.0
61,2023-01-13,NVDA,168.91505432128906,168.99000549316406,169.22000122070312,161.64999389648438,162.77999877929688,44728700.0
62,2023-01-13,TSLA,122.4000015258789,122.4000015258789,122.62999725341797,115.5999984741211,116.55000305175781,180714100.0
63,2023-01-17,AAPL,135.01210021972656,135.94000244140625,137.2899932861328,134.1300048828125,134.8300018310547,63646600.0
64,2023-01-17,AMZN,96.05000305175781,96.05000305175781,98.88999938964844,95.7300033569336,98.68000030517578,72755000.0
65,2023-01-17,GOOG,92.16000366210938,92.16000366210938,92.97000122070312,90.83999633789062,92.77999877929688,22935800.0
66,2023-01-17,META,135.21653747558594,135.36000061035156,136.75,134.25,136.17999267578125,21147600.0
67,2023-01-17,MSFT,237.79782104492188,240.35000610351562,240.91000366210938,237.08999633789062,237.97000122070312,29831300.0
68,2023-01-17,NVDA,176.94151306152344,177.02000427246094,177.27999877929688,168.99000549316406,168.99000549316406,51110200.0
69,2023-01-17,TSLA,131.49000549316406,131.49000549316406,131.6999969482422,125.0199966430664,125.69999694824219,186477000.0
70,2023-01-18,AAPL,134.28709411621094,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800.0
71,2023-01-18,AMZN,95.45999908447266,95.45999908447266,99.31999969482422,95.37999725341797,97.25,79570400.0
72,2023-01-18,GOOG,91.77999877929688,91.77999877929688,93.58799743652344,91.4000015258789,92.94000244140625,19641600.0
73,2023-01-18,META,132.87901306152344,133.02000427246094,137.25,132.8000030517578,135.80999755859375,20215500.0
74,2023-01-18,MSFT,233.3060302734375,235.80999755859375,242.3800048828125,235.52000427246094,241.57000732421875,30028700.0
75,2023-01-18,NVDA,173.6929473876953,173.77000427246094,178.72999572753906,172.82000732421875,176.6699981689453,43962400.0
76,2023-01-18,TSLA,128.77999877929688,128.77999877929688,136.67999267578125,127.01000213623047,136.55999755859375,195680300.0
77,2023-01-19,AAPL,134.34669494628906,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400.0
78,2023-01-19,AMZN,93.68000030517578,93.68000030517578,95.44000244140625,92.86000061035156,94.73999786376953,69002700.0
79,2023-01-19,GOOG,93.91000366210938,93.91000366210938,94.4000015258789,91.37999725341797,91.38999938964844,28707700.0
80,2023-01-19,META,136.0056915283203,136.14999389648438,137.4499969482422,132.13999938964844,132.49000549316406,28625200.0
81,2023-01-19,MSFT,229.46722412109375,231.92999267578125,235.52000427246094,230.67999267578125,233.77999877929688,28623000.0
82,2023-01-19,NVDA,167.5756378173828,167.64999389648438,171.97000122070312,167.30999755859375,170.36000061035156,45293200.0
83,2023-01-19,TSLA,127.16999816894531,127.16999816894531,129.99000549316406,124.30999755859375,127.26000213623047,170291900.0
84,2023-01-20,AAPL,136.92892456054688,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600.0
85,2023-01-20,AMZN,97.25,97.25,97.3499984741211,93.19999694824219,93.86000061035156,67481500.0
86,2023-01-20,GOOG,99.27999877929688,99.27999877929688,99.41999816894531,95.91000366210938,95.94999694824219,53704800.0
87,2023-01-20,META,139.22227478027344,139.3699951171875,139.94000244140625,134.61000061035156,135.88999938964844,28688600.0
88,2023-01-20,MSFT,237.66921997070312,240.22000122070312,240.74000549316406,234.50999450683594,234.86000061035156,35389800.0
89,2023-01-20,NVDA,178.3108673095703,178.38999938964844,178.55999755859375,168.25,170.11000061035156,56496700.0
90,2023-01-20,TSLA,133.4199981689453,133.4199981689453,133.50999450683594,127.3499984741211,128.67999267578125,138858100.0
91,2023-01-23,AAPL,140.14682006835938,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300.0
92,2023-01-23,AMZN,97.5199966430664,97.5199966430664,97.77999877929688,95.86000061035156,97.55999755859375,76501100.0
93,2023-01-23,GOOG,101.20999908447266,101.20999908447266,101.4000015258789,98.75,99.12999725341797,31791800.0
94,2023-01-23,META,143.11814880371094,143.27000427246094,143.75999450683594,138.66000366210938,139.2899932861328,27470100.0
95,2023-01-23,MSFT,240.004150390625,242.5800018310547,245.1699981689453,239.64999389648438,241.10000610351562,31934000.0
96,2023-01-23,NVDA,191.84486389160156,191.92999267578125,192.4499969482422,178.17999267578125,180.63999938964844,65516300.0
97,2023-01-23,TSLA,143.75,143.75,145.3800048828125,134.27000427246094,135.8699951171875,203119200.0
98,2023-01-24,AAPL,141.55711364746094,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100.0
99,2023-01-24,AMZN,96.31999969482422,96.31999969482422,98.08999633789062,96.0,96.93000030517578,66929500.0
100,2023-01-24,GOOG,99.20999908447266,99.20999908447266,101.08999633789062,98.69999694824219,99.55000305175781,27391400.0
101,2023-01-24,META,142.98828125,143.13999938964844,145.0,141.36000061035156,141.69000244140625,21970200.0
102,2023-01-24,MSFT,239.4698486328125,242.0399932861328,243.9499969482422,240.44000244140625,242.5,40234400.0
103,2023-01-24,NVDA,192.56455993652344,192.64999389648438,194.9499969482422,188.1999969482422,188.27000427246094,49620400.0
104,2023-01-24,TSLA,143.88999938964844,143.88999938964844,146.5,141.10000610351562,143.0,158699100.0
105,2023-01-25,AAPL,140.89169311523438,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300.0
106,2023-01-25,AMZN,97.18000030517578,97.18000030517578,97.23999786376953,91.5199966430664,92.55999755859375,94261600.0
107,2023-01-25,GOOG,96.7300033569336,96.7300033569336,97.72000122070312,95.26200103759766,97.19999694824219,31000900.0
108,2023-01-25,META,141.3500213623047,141.5,143.1699981689453,140.30999755859375,141.22000122070312,26622000.0
109,2023-01-25,MSFT,238.05506896972656,240.61000061035156,243.3000030517578,230.89999389648438,234.47999572753906,66526600.0
110,2023-01-25,NVDA,193.14430236816406,193.22999572753906,193.6999969482422,185.8000030517578,189.1300048828125,44953700.0
111,2023-01-25,TSLA,144.42999267578125,144.42999267578125,146.41000366210938,138.07000732421875,141.91000366210938,192734300.0
112,2023-01-26,AAPL,142.9773712158203,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100.0
113,2023-01-26,AMZN,99.22000122070312,99.22000122070312,99.48999786376953,96.91999816894531,98.23999786376953,68523600.0
114,2023-01-26,GOOG,99.16000366210938,99.16000366210938,99.20999908447266,96.81999969482422,98.27999877929688,24542100.0
115,2023-01-26,META,147.1438751220703,147.3000030517578,147.50999450683594,143.3000030517578,144.39999389648438,25482100.0
116,2023-01-26,MSFT,245.36659240722656,248.0,248.30999755859375,242.0,243.64999389648438,33454500.0
117,2023-01-26,NVDA,197.9321746826172,198.02000427246094,201.66000366210938,192.77999877929688,197.00999450683594,48953500.0
118,2023-01-26,TSLA,160.27000427246094,160.27000427246094,161.4199981689453,154.75999450683594,159.97000122070312,234815100.0
119,2023-01-27,AAPL,144.9339141845703,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800.0
120,2023-01-27,AMZN,102.23999786376953,102.23999786376953,103.48999786376953,99.52999877929688,99.52999877929688,87775600.0
121,2023-01-27,GOOG,100.70999908447266,100.70999908447266,101.58000183105469,98.97000122070312,99.05000305175781,29020400.0
122,2023-01-27,META,151.5791778564453,151.74000549316406,153.19000244140625,147.38999938964844,148.24000549316406,35771900.0
123,2023-01-27,MSFT,245.52488708496094,248.16000366210938,249.8300018310547,246.8300018310547,248.99000549316406,26498900.0
124,2023-01-27,NVDA,203.55967712402344,203.64999389648438,206.27999877929688,194.0500030517578,194.6199951171875,54214200.0
125,2023-01-27,TSLA,177.89999389648438,177.89999389648438,180.67999267578125,161.1699981689453,162.42999267578125,306590600.0
126,2023-01-30,AAPL,142.02392578125,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300.0
127,2023-01-30,AMZN,100.55000305175781,100.55000305175781,101.73999786376953,99.01000213623047,101.08999633789062,70691900.0
128,2023-01-30,GOOG,97.94999694824219,97.94999694824219,99.40899658203125,97.5199966430664,98.74500274658203,24365100.0
129,2023-01-30,META,146.9041290283203,147.05999755859375,151.1199951171875,146.9499969482422,149.41000366210938,28040100.0
130,2023-01-30,MSFT,240.13278198242188,242.7100067138672,245.60000610351562,242.1999969482422,244.50999450683594,25867400.0
131,2023-01-30,NVDA,191.53501892089844,191.6199951171875,201.39999389648438,191.5,199.5,48861100.0
132,2023-01-30,TSLA,166.66000366210938,166.66000366210938,179.77000427246094,166.5,178.0500030517578,230878800.0
133,2023-01-31,AAPL,143.3050994873047,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500.0
134,2023-01-31,AMZN,103.12999725341797,103.12999725341797,103.3499984741211,101.13999938964844,101.16000366210938,66527300.0
135,2023-01-31,GOOG,99.87000274658203,99.87000274658203,99.91000366210938,97.79000091552734,97.86000061035156,22306800.0
136,2023-01-31,META,148.81210327148438,148.97000122070312,149.8800048828125,147.52000427246094,147.9499969482422,29842100.0
137,2023-01-31,MSFT,245.17860412597656,247.80999755859375,247.9499969482422,242.9499969482422,243.4499969482422,26541100.0
138,2023-01-31,NVDA,195.28334045410156,195.3699951171875,196.8699951171875,189.5,191.6999969482422,49801700.0
139,2023-01-31,TSLA,173.22000122070312,173.22000122070312,174.3000030517578,162.77999877929688,164.57000732421875,196813500.0
140,2023-02-01,AAPL,144.43731689453125,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600.0
141,2023-02-01,AMZN,105.1500015258789,105.1500015258789,106.23999786376953,101.23999786376953,102.52999877929688,80450100.0
142,2023-02-01,GOOG,101.43000030517578,101.43000030517578,102.19000244140625,98.41999816894531,99.73999786376953,26392600.0
143,2023-02-01,META,152.95770263671875,153.1199951171875,153.5800018310547,147.05999755859375,148.02999877929688,55661000.0
144,2023-02-01,MSFT,250.06613159179688,252.75,255.17999267578125,245.47000122070312,248.0,31259900.0
145,2023-02-01,NVDA,209.3371124267578,209.42999267578125,211.9199981689453,196.11000061035156,196.91000366210938,66047700.0
146,2023-02-01,TSLA,181.41000366210938,181.41000366210938,183.80999755859375,169.92999267578125,173.88999938964844,213806300.0
147,2023-02-02,AAPL,149.79054260253906,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000.0
148,2023-02-02,AMZN,112.91000366210938,112.91000366210938,114.0,108.87999725341797,110.25,158154200.0
149,2023-02-02,GOOG,108.80000305175781,108.80000305175781,108.81999969482422,106.54000091552734,106.79000091552734,46622600.0
150,2023-02-02,META,188.56993103027344,188.77000427246094,197.16000366210938,180.16000366210938,183.3800048828125,150475700.0
151,2023-02-02,MSFT,261.7903137207031,264.6000061035156,264.69000244140625,257.25,258.82000732421875,39940400.0
152,2023-02-02,NVDA,216.99371337890625,217.08999633789062,219.49000549316406,207.0,210.0,56427600.0
153,2023-02-02,TSLA,188.27000427246094,188.27000427246094,196.75,182.61000061035156,187.3300018310547,217448300.0
154,2023-02-03,AAPL,153.44541931152344,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300.0
155,2023-02-03,AMZN,103.38999938964844,103.38999938964844,108.77999877929688,102.5199966430664,105.26000213623047,144374800.0
156,2023-02-03,GOOG,105.22000122070312,105.22000122070312,108.0199966430664,103.30000305175781,103.51000213623047,36823400.0
157,2023-02-03,META,186.33229064941406,186.52999877929688,196.77000427246094,182.88999938964844,183.47000122070312,76809700.0
158,2023-02-03,MSFT,255.60667419433594,258.3500061035156,264.20001220703125,257.1000061035156,259.5400085449219,29077300.0
159,2023-02-03,NVDA,210.90640258789062,211.0,217.4499969482422,207.88999938964844,210.0,42936600.0
160,2023-02-03,TSLA,189.97999572753906,189.97999572753906,199.0,183.69000244140625,183.9499969482422,232662000.0
161,2023-02-06,AAPL,150.6943359375,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300.0
162,2023-02-06,AMZN,102.18000030517578,102.18000030517578,103.94999694824219,100.6500015258789,102.93000030517578,81945200.0
163,2023-02-06,GOOG,103.47000122070312,103.47000122070312,104.69999694824219,102.20999908447266,102.68499755859375,25573000.0
164,2023-02-06,META,185.86279296875,186.05999755859375,190.6999969482422,185.52000427246094,186.52999877929688,42483800.0
165,2023-02-06,MSFT,254.04344177246094,256.7699890136719,258.29998779296875,254.77999877929688,257.44000244140625,22518000.0
166,2023-02-06,NVDA,210.79647827148438,210.88999938964844,215.6999969482422,207.86000061035156,208.05999755859375,45219700.0
167,2023-02-06,TSLA,194.75999450683594,194.75999450683594,198.1699981689453,189.9199981689453,193.00999450683594,186188100.0
168,2023-02-07,AAPL,153.59439086914062,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600.0
169,2023-02-07,AMZN,102.11000061035156,102.11000061035156,102.41000366210938,98.08000183105469,101.16999816894531,119501300.0
170,2023-02-07,GOOG,108.04000091552734,108.04000091552734,108.66999816894531,103.5479965209961,103.62999725341797,33738800.0
171,2023-02-07,META,191.41690063476562,191.6199951171875,193.77999877929688,184.39999389648438,185.5800018310547,47080700.0
172,2023-02-07,MSFT,264.7189025878906,267.55999755859375,268.7699890136719,260.0799865722656,260.5299987792969,50841400.0
173,2023-02-07,NVDA,221.63165283203125,221.72999572753906,222.58999633789062,211.5,213.82000732421875,66415000.0
174,2023-02-07,TSLA,196.80999755859375,196.80999755859375,197.5,189.5500030517578,196.42999267578125,186010300.0
175,2023-02-08,AAPL,150.88302612304688,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100.0
176,2023-02-08,AMZN,100.05000305175781,100.05000305175781,102.66999816894531,98.77999877929688,102.04000091552734,75878300.0
177,2023-02-08,GOOG,100.0,100.0,103.58000183105469,98.45500183105469,102.69000244140625,73546000.0
178,2023-02-08,META,183.23558044433594,183.42999267578125,190.8300018310547,182.9199981689453,190.0,36139100.0
179,2023-02-08,MSFT,263.8977355957031,266.7300109863281,276.760009765625,266.2099914550781,273.20001220703125,54686000.0
180,2023-02-08,NVDA,221.9515380859375,222.0500030517578,228.77999877929688,220.0800018310547,223.8699951171875,55965100.0
181,2023-02-08,TSLA,201.2899932861328,201.2899932861328,203.0,194.30999755859375,196.10000610351562,180673600.0
182,2023-02-09,AAPL,149.84017944335938,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100.0
183,2023-02-09,AMZN,98.23999786376953,98.23999786376953,101.77999877929688,97.56999969482422,101.31999969482422,64622500.0
184,2023-02-09,GOOG,95.45999908447266,95.45999908447266,100.61000061035156,93.86000061035156,100.54000091552734,97798600.0
185,2023-02-09,META,177.73143005371094,177.9199981689453,186.64999389648438,177.27000427246094,186.1300048828125,37118800.0
186,2023-02-09,MSFT,260.8207092285156,263.6199951171875,273.9800109863281,262.79998779296875,273.79998779296875,42375100.0
187,2023-02-09,NVDA,223.2709197998047,223.3699951171875,230.1999969482422,221.1999969482422,226.05999755859375,52387600.0
188,2023-02-09,TSLA,207.32000732421875,207.32000732421875,214.0,204.77000427246094,207.77999877929688,215431400.0
189,2023-02-10,AAPL,150.20823669433594,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700.0
190,2023-02-10,AMZN,97.61000061035156,97.61000061035156,98.81999969482422,96.2300033569336,97.55999755859375,52740100.0
191,2023-02-10,GOOG,94.86000061035156,94.86000061035156,97.0199966430664,94.52999877929688,95.73999786376953,49325300.0
192,2023-02-10,META,173.9654083251953,174.14999389648438,178.88999938964844,173.35000610351562,176.35000610351562,33433600.0
193,2023-02-10,MSFT,260.3062438964844,263.1000061035156,264.0899963378906,260.6600036621094,261.5299987792969,25818500.0
194,2023-02-10,NVDA,212.55567932128906,212.64999389648438,220.77999877929688,208.11000061035156,216.89999389648438,55073700.0
195,2023-02-10,TSLA,196.88999938964844,196.88999938964844,206.1999969482422,192.88999938964844,202.22999572753906,204754100.0
196,2023-02-13,AAPL,153.0331573486328,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000.0
197,2023-02-13,AMZN,99.54000091552734,99.54000091552734,99.68000030517578,96.91000366210938,97.8499984741211,52841500.0
198,2023-02-13,GOOG,95.0,95.0,95.3499984741211,94.05000305175781,95.01000213623047,43116600.0
199,2023-02-13,META,179.2398223876953,179.42999267578125,181.0,175.82000732421875,178.22000122070312,31463200.0
200,2023-02-13,MSFT,268.43896484375,271.32000732421875,274.6000061035156,267.1499938964844,267.6400146484375,44630900.0
201,2023-02-13,NVDA,217.78338623046875,217.8800048828125,220.47999572753906,209.6199951171875,215.3800048828125,47491900.0
202,2023-02-13,TSLA,194.63999938964844,194.63999938964844,196.3000030517578,187.61000061035156,194.4199981689453,172475500.0
203,2023-02-14,AAPL,152.3865966796875,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600.0
204,2023-02-14,AMZN,99.69999694824219,99.69999694824219,100.91999816894531,97.5199966430664,98.41000366210938,56202900.0
205,2023-02-14,GOOG,94.94999694824219,94.94999694824219,95.17500305175781,92.6500015258789,94.66000366210938,42513100.0
206,2023-02-14,META,179.28976440429688,179.47999572753906,181.50999450683594,175.8800048828125,177.16000366210938,24034600.0
207,2023-02-14,MSFT,269.2799377441406,272.1700134277344,274.9700012207031,269.2799987792969,272.6700134277344,37047900.0
208,2023-02-14,NVDA,229.60812377929688,229.7100067138672,230.49000549316406,213.66000366210938,215.77999877929688,67547400.0
209,2023-02-14,TSLA,209.25,209.25,209.82000732421875,189.44000244140625,191.94000244140625,216455700.0
210,2023-02-15,AAPL,154.5052947998047,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800.0
211,2023-02-15,AMZN,101.16000366210938,101.16000366210938,101.16999816894531,98.44999694824219,99.08999633789062,47957600.0
212,2023-02-15,GOOG,97.0999984741211,97.0999984741211,97.33999633789062,94.36000061035156,94.73999786376953,36964500.0
213,2023-02-15,META,176.97222900390625,177.16000366210938,178.19000244140625,175.3300018310547,176.4199981689453,25308900.0
214,2023-02-15,MSFT,267.1275634765625,269.32000732421875,270.7300109863281,266.17999267578125,268.32000732421875,28922400.0
215,2023-02-15,NVDA,227.53903198242188,227.63999938964844,228.5500030517578,221.05999755859375,225.49000549316406,42057500.0
216,2023-02-15,TSLA,214.24000549316406,214.24000549316406,214.66000366210938,206.11000061035156,211.75999450683594,181006400.0
217,2023-02-16,AAPL,152.89390563964844,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900.0
218,2023-02-16,AMZN,98.1500015258789,98.1500015258789,100.62999725341797,98.0999984741211,99.20999908447266,56339200.0
219,2023-02-16,GOOG,95.77999877929688,95.77999877929688,97.87999725341797,94.97000122070312,95.54000091552734,35642100.0
220,2023-02-16,META,172.25723266601562,172.44000244140625,175.85000610351562,171.7899932861328,172.75,25827500.0
221,2023-02-16,MSFT,260.0159606933594,262.1499938964844,266.739990234375,261.8999938964844,264.0199890136719,29603600.0
222,2023-02-16,NVDA,219.9224090576172,220.02000427246094,225.5,219.27000427246094,221.3300018310547,41202600.0
223,2023-02-16,TSLA,202.0399932861328,202.0399932861328,217.64999389648438,201.83999633789062,210.77999877929688,229586500.0
224,2023-02-17,AAPL,151.74005126953125,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100.0
225,2023-02-17,AMZN,97.19999694824219,97.19999694824219,97.94000244140625,95.6500015258789,97.80000305175781,60029400.0
226,2023-02-17,GOOG,94.58999633789062,94.58999633789062,95.75,93.44999694824219,95.06999969482422,31095100.0
227,2023-02-17,META,172.69677734375,172.8800048828125,173.17999267578125,169.6999969482422,170.22000122070312,24171300.0
228,2023-02-17,MSFT,255.95924377441406,258.05999755859375,260.0899963378906,256.0,259.3900146484375,30000100.0
229,2023-02-17,NVDA,213.78515625,213.8800048828125,217.39999389648438,209.75,216.30999755859375,46588800.0
230,2023-02-17,TSLA,208.30999755859375,208.30999755859375,208.44000244140625,197.5,199.99000549316406,213738500.0
231,2023-02-21,AAPL,147.69166564941406,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200.0
232,2023-02-21,AMZN,94.58000183105469,94.58000183105469,95.61000061035156,94.2699966430664,95.33999633789062,56580400.0
233,2023-02-21,GOOG,92.05000305175781,92.05000305175781,93.41500091552734,92.0,93.23999786376953,28367200.0
234,2023-02-21,META,171.89761352539062,172.0800018310547,178.1699981689453,171.8800048828125,174.30999755859375,34592600.0
235,2023-02-21,MSFT,250.61314392089844,252.6699981689453,255.49000549316406,251.58999633789062,254.47999572753906,28397400.0
236,2023-02-21,NVDA,206.45838928222656,206.5500030517578,214.94000244140625,206.17999267578125,210.0,41001500.0
237,2023-02-21,TSLA,197.3699951171875,197.3699951171875,209.7100067138672,197.22000122070312,204.99000549316406,180018600.0
238,2023-02-22,AAPL,148.11940002441406,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300.0
